Filename:	C:\Program Files\Pyris\Data\Mingear\2022\SMA anode bar boeing2.dcd 
Operator ID:	mingear 
Sample ID:	SMA anode bar 
Comment: 	 
Serial Number:	 
Data Collected:	1/20/2022 10:20:28 AM 
Sample Weight:	58.300 mg 
Display Weight:	58.300 
Validation 
Validated:	No 
By:	 
Date:	 
Calibration Information 
Filename:	C:\Program Files\Pyris\Calibrations\Indium 28Apr2017.dcc 
Date/Time:	 
Initial Conditions 
Temperature:	 40.00 °C 
Y Initial:	20.00 mW 
Sample Rate:	Standard 
Baseline Filename:	C:\Program Files\Pyris\Data\Mingear\backgroundmizuki_2.dcd 
End Condition:	Go To:	40.00°C 
Total Points in Run:	5400 
Method Steps: 
Pre-Run Actions 
Start the Run 
	Action occurs Immediately 
Switch the Gas to Nitrogen at 20.0 ml/min  
	Action occurs Immediately 
1)	Hold for 1.0 min at 40.00°C 
 
2)	Heat from 40.00°C to 150.00°C at 10.00°C/min 
 
3)	Hold for 2.0 min at 150.00°C 
 
4)	Cool from 150.00°C to -20.00°C at 10.00°C/min 
 
5)	Hold for 2.0 min at -20.00°C 
 
6)	Heat from -20.00°C to 150.00°C at 10.00°C/min 
 
7)	Hold for 2.0 min at 150.00°C 
 
8)	Cool from 150.00°C to -20.00°C at 10.00°C/min 
 
9)	Hold for 2.0 min at -20.00°C 
 
10)	Heat from -20.00°C to 150.00°C at 10.00°C/min 
 
11)	Hold for 2.0 min at 150.00°C 
 
1) DSC Isothermal 
	Time     	Unsubtracted	Baseline     	Program     	Sample     	Approx.      
	1.016667	19.958468	0.000000	40.170000	40.307000	0.000000 
	1.033333	20.317626	-0.145127	40.337000	40.309000	0.000000 
	1.050000	20.700973	0.235270	40.504000	40.330000	0.000000 
	1.066667	20.957717	0.451426	40.670000	40.371000	0.000000 
	1.083333	21.178828	0.234208	40.837000	40.429000	0.000000 
	1.100000	21.423066	-0.135687	41.004000	40.506000	0.000000 
	1.116667	21.706475	-0.481041	41.170000	40.598000	0.000000 
	1.133333	22.017967	-0.746871	41.337000	40.703000	0.000000 
	1.150000	22.329576	-0.936361	41.504000	40.820000	0.000000 
	1.166667	22.637527	-1.067329	41.670000	40.944000	0.000000 
	1.183333	22.925420	-1.152989	41.837000	41.076000	0.000000 
	1.200000	23.193609	-1.214697	42.004000	41.213000	0.000000 
	1.216667	23.436313	-1.263073	42.170000	41.356000	0.000000 
	1.233333	23.657778	-1.302363	42.337000	41.503000	0.000000 
	1.250000	23.848802	-1.337170	42.504000	41.653000	0.000000 
	1.266667	24.015285	-1.367611	42.670000	41.805000	0.000000 
	1.283333	24.158052	-1.394630	42.837000	41.959000	0.000000 
	1.300000	24.280878	-1.420706	43.004000	42.115000	0.000000 
	1.316667	24.388248	-1.450911	43.170000	42.273000	0.000000 
	1.333333	24.482640	-1.476987	43.337000	42.431000	0.000000 
	1.350000	24.561692	-1.501764	43.504000	42.591000	0.000000 
	1.366667	24.625996	-1.529728	43.670000	42.752000	0.000000 
	1.383333	24.684637	-1.557691	43.837000	42.912000	0.000000 
	1.400000	24.734428	-1.584003	44.004000	43.072000	0.000000 
	1.416667	24.777022	-1.611730	44.170000	43.234000	0.000000 
	1.433333	24.817256	-1.637688	44.337000	43.396000	0.000000 
	1.450000	24.851709	-1.662230	44.504000	43.558000	0.000000 
	1.466667	24.881796	-1.689485	44.670000	43.720000	0.000000 
	1.483333	24.907164	-1.717330	44.837000	43.884000	0.000000 
