Filename:	C:\Program Files\Pyris\Data\Mingear\2019 SLMs\SandiaSLM50_3_asprinted_120419.dcd 
Operator ID:	Mingear 
Sample ID:	SLM 50.3 as printed 12.4.19 
Comment: 	Al with lid 
Serial Number:	 
Data Collected:	12/6/2019 12:14:10 PM 
Sample Weight:	124.300 mg 
Display Weight:	124.300 
Validation 
Validated:	No 
By:	 
Date:	 
Calibration Information 
Filename:	C:\Program Files\Pyris\Calibrations\Indium 28Apr2017.dcc 
Date/Time:	 
Initial Conditions 
Temperature:	 110.00 °C 
Y Initial:	20.00 mW 
Sample Rate:	Standard 
Baseline Filename:	C:\Program Files\Pyris\Data\Mingear\2019 SLMs\SandiaSLM50_3_BL.dcd 
End Condition:	Go To Load 
Total Points in Run:	5280 
Method Steps: 
Pre-Run Actions 
Start the Run 
	Action occurs Immediately 
Switch the Gas to Nitrogen at 20.0 ml/min  
	Action occurs Immediately 
1)	Hold for 2.0 min at 110.00°C 
 
2)	Cool from 110.00°C to -10.00°C at 10.00°C/min 
 
3)	Hold for 2.0 min at -10.00°C 
 
4)	Heat from -10.00°C to 110.00°C at 10.00°C/min 
 
5)	Hold for 2.0 min at 110.00°C 
 
6)	Cool from 110.00°C to -10.00°C at 5.00°C/min 
 
7)	Hold for 2.0 min at -10.00°C 
 
8)	Heat from -10.00°C to 150.00°C at 5.00°C/min 
 
1) DSC Isothermal 
	Time     	Unsubtracted	Baseline     	Program     	Sample     	Approx.      
	          	Heat Flow     	Heat Flow     	Temperature	Temperature	Gas Flow      
	1.233333	-132.458709	0.000000	110.000000	107.769000	0.000000 
	1.250000	-132.958511	0.000000	110.000000	107.769000	0.000000 
	1.266667	-133.416308	0.000000	110.000000	107.770000	0.000000 
	1.283333	-133.836349	0.000000	110.000000	107.772000	0.000000 
	1.300000	-134.224297	0.000000	110.000000	107.773000	0.000000 
	1.316667	-134.581450	0.000000	110.000000	107.774000	0.000000 
	1.333333	-134.910167	0.000000	110.000000	107.774000	0.000000 
	1.350000	-135.210095	0.000000	110.000000	107.775000	0.000000 
	1.366667	-135.484420	0.000000	110.000000	107.775000	0.000000 
	1.383333	-135.738686	0.000000	110.000000	107.775000	0.000000 
	1.400000	-135.969237	0.000000	110.000000	107.777000	0.000000 
	1.416667	-136.179965	0.000000	110.000000	107.777000	0.000000 
	1.433333	-136.378659	0.000000	110.000000	107.778000	0.000000 
	1.450000	-136.558238	0.000000	110.000000	107.778000	0.000000 
	1.466667	-136.721535	0.000000	110.000000	107.779000	0.000000 
	1.483333	-136.871145	0.000000	110.000000	107.778000	0.000000 
	1.500000	-137.009074	0.000000	110.000000	107.778000	0.000000 
	1.516667	-137.135441	0.000000	110.000000	107.778000	0.000000 
	1.533333	-137.251424	0.000000	110.000000	107.778000	0.000000 
	1.550000	-137.357614	0.000000	110.000000	107.778000	0.000000 
	1.566667	-137.454483	0.000000	110.000000	107.779000	0.000000 
	1.583333	-137.542031	0.000000	110.000000	107.779000	0.000000 
	1.600000	-137.621791	0.000000	110.000000	107.779000	0.000000 
	1.616667	-137.697540	0.000000	110.000000	107.779000	0.000000 
	1.633333	-137.766918	0.000000	110.000000	107.780000	0.000000 
	1.650000	-137.829806	0.000000	110.000000	107.781000	0.000000 
	1.666667	-137.883255	0.000000	110.000000	107.780000	0.000000 
	1.683333	-137.934108	0.000000	110.000000	107.780000	0.000000 
	1.700000	-137.980478	0.000000	110.000000	107.780000	0.000000 
	1.716667	-138.026258	0.000000	110.000000	107.780000	0.000000 
	1.733333	-138.069560	0.000000	110.000000	107.780000	0.000000 
	1.750000	-138.108614	0.000000	110.000000	107.780000	0.000000 
	1.766667	-138.138229	0.000000	110.000000	107.781000	0.000000 
	1.783333	-138.167137	0.000000	110.000000	107.781000	0.000000 
	1.800000	-138.194864	0.000000	110.000000	107.781000	0.000000 
	1.816667	-138.223299	0.000000	110.000000	107.781000	0.000000 
	1.833333	-138.246307	0.000000	110.000000	107.781000	0.000000 
	1.850000	-138.267781	0.000000	110.000000	107.781000	0.000000 
	1.866667	-138.286424	0.000000	110.000000	107.781000	0.000000 
	1.883333	-138.302942	0.000000	110.000000	107.781000	0.000000 
	1.900000	-138.318163	0.000000	110.000000	107.781000	0.000000 
	1.916667	-138.334917	0.000000	110.000000	107.782000	0.000000 
	1.933333	-138.350492	0.000000	110.000000	107.782000	0.000000 
	1.950000	-138.362055	0.000000	110.000000	107.781000	0.000000 
	1.966667	-138.373146	0.000000	110.000000	107.781000	0.000000 
	1.983333	-138.386596	0.000000	110.000000	107.780000	0.000000 
2) DSC Temperature Scan 
	2.000000	-138.453024	0.000000	109.995000	107.780000	0.000000 
	2.016667	-138.240998	0.000000	109.829000	107.780000	0.000000 
	2.033333	-138.363470	0.234208	109.662000	107.765000	0.000000 
	2.050000	-138.417627	-0.009439	109.495000	107.721000	0.000000 
	2.066667	-138.158877	-0.295445	109.329000	107.645000	0.000000 
	2.083333	-137.925377	-0.194918	109.162000	107.544000	0.000000 
