3.037584519999990675e+02,1.734342697084409468e-02
3.038260372396613320e+02,1.734348141271768035e-02
3.042944945932349583e+02,1.734385876872250251e-02
3.053174309311503976e+02,1.734468277365426581e-02
3.066565571634461094e+02,1.734576147872980353e-02
3.083065915713231675e+02,1.734709062937121737e-02
3.100925607991711104e+02,1.734852927945839535e-02
3.118998056475913927e+02,1.734998506767590487e-02
3.137100211212404020e+02,1.735144324881831776e-02
3.155568921121944186e+02,1.735293095704459193e-02
3.173341003258373689e+02,1.735436254988036164e-02
3.189695115914756798e+02,1.735567992115596980e-02
3.205592803745718129e+02,1.735696052608618270e-02
3.222450472696331758e+02,1.735831846028388845e-02
3.238381396444470397e+02,1.735960174246376636e-02
3.254881120133703121e+02,1.736093084313100263e-02
3.271313252829459088e+02,1.736225449914739413e-02
3.287663480231291828e+02,1.736357155745445885e-02
3.304490345618562515e+02,1.736492701033566857e-02
3.321068131242719232e+02,1.736626239911849556e-02
3.337734366402510204e+02,1.736760491276832102e-02
3.354371067935606447e+02,1.736894504739873793e-02
3.370220210082958943e+02,1.737022174183313478e-02
3.385989159998721334e+02,1.737149197655035726e-02
3.401720465017171477e+02,1.737275917886176024e-02
3.418164477141666566e+02,1.737408379180063744e-02
3.434553999901055477e+02,1.737540401546289193e-02
3.450991001752926195e+02,1.737672806370394937e-02
3.467528176989616213e+02,1.737806018120211307e-02
3.483333461520731476e+02,1.737933334277813602e-02
3.498916497555898673e+02,1.738058860159228183e-02
3.515276958616523757e+02,1.738190648425028823e-02
3.531786760497466844e+02,1.738323639674514004e-02
3.548276317112899960e+02,1.738456467842505043e-02
3.564485557380147043e+02,1.738587037980892508e-02
3.580565035526910833e+02,1.738716562847709285e-02
3.596343976710177230e+02,1.738843666801993468e-02
3.612554131663209773e+02,1.738974244308440567e-02
3.629338806615259614e+02,1.739109449740351004e-02
3.645853952390501718e+02,1.739242484036456621e-02
3.662550643665859411e+02,1.739376980734296668e-02
3.679007746411243147e+02,1.739509547476937937e-02
3.694704195744050139e+02,1.739635986935406456e-02
3.710488957655082913e+02,1.739763137777343080e-02
3.726376379177505100e+02,1.739891115572267388e-02
3.742852523242082725e+02,1.740023835698265714e-02
3.759344795172909244e+02,1.740156685738910788e-02
3.776033415492401559e+02,1.740291117422856915e-02
3.791908080238266621e+02,1.740418992458240763e-02
3.808066592782719226e+02,1.740549153970086943e-02
3.824822927206386112e+02,1.740684131110809690e-02
