3.037771396029727384e+02,9.120175062457942794e-03
3.039130485239778636e+02,9.120232218264374274e-03
3.044487259816718847e+02,9.120457494698447354e-03
3.053747650354270036e+02,9.120846935719052750e-03
3.067316787181728159e+02,9.121417578876425680e-03
3.084183732417133115e+02,9.122126909691401567e-03
3.102297989829777407e+02,9.122888695586469504e-03
3.120234071760877441e+02,9.123642988402156512e-03
3.138116855017962621e+02,9.124395039769181426e-03
3.156559180579271242e+02,9.125170622403611445e-03
3.174465008454536701e+02,9.125923642900346869e-03
3.190897875740233189e+02,9.126614718787621344e-03
3.206697940280915873e+02,9.127279182476862041e-03
3.223295095762008486e+02,9.127977167420749799e-03
3.238887925531686278e+02,9.128632915956952018e-03
3.255036668596691243e+02,9.129312043144434743e-03
3.271293426574029581e+02,9.129995712844193520e-03
3.287637286936310943e+02,9.130683045590511082e-03
3.304009998751637909e+02,9.131371591670031651e-03
3.320047245512134850e+02,9.132046029937059342e-03
3.336680147476606635e+02,9.132745518181148436e-03
3.353402613475871021e+02,9.133448772995232667e-03
3.369906390789952297e+02,9.134142830967735202e-03
3.386222194100359388e+02,9.134828983788985390e-03
3.402111588456525055e+02,9.135497204198244486e-03
3.418057069309662666e+02,9.136167783296646888e-03
3.434005620557228440e+02,9.136838491518925812e-03
3.449942356671241441e+02,9.137508702861764365e-03
3.466278277899933755e+02,9.138195701731851445e-03
3.482039052684745570e+02,9.138858513110364665e-03
3.497816853071529408e+02,9.139522040491919463e-03
3.513877023171187375e+02,9.140197442788332988e-03
3.530397131116122864e+02,9.140892187537221283e-03
3.546735310475173151e+02,9.141579281371832455e-03
3.563408518714546744e+02,9.142280464675842100e-03
3.579506325384670049e+02,9.142957449759108596e-03
3.595182686705948072e+02,9.143616711172287970e-03
3.611202075507532072e+02,9.144290398431922234e-03
3.627597864012752211e+02,9.144979914989916428e-03
3.644132864238506500e+02,9.145675286026109727e-03
3.660767633428253021e+02,9.146374852795411195e-03
3.677214568227655036e+02,9.147066520284829680e-03
3.692556327430548890e+02,9.147711710175867109e-03
3.707916257087802592e+02,9.148357664216132806e-03
3.724123937358845069e+02,9.149039269977881500e-03
3.740612432641964915e+02,9.149732685272332633e-03
3.757111372863296310e+02,9.150426539823355854e-03
3.774232544109779042e+02,9.151146561984103978e-03
3.789793202583360880e+02,9.151800957572788289e-03
3.805121473987416039e+02,9.152445580241296355e-03
3.821352192091023880e+02,9.153128154847391812e-03
3.839339095412869369e+02,9.153884584930854773e-03
3.856832073733835387e+02,9.154620243249275355e-03
3.873487390789078972e+02,9.155320674148623855e-03
3.889572861591695982e+02,9.155997140453248778e-03
3.904488047125661296e+02,9.156624391005299679e-03
3.919411516768609545e+02,9.157251989941347578e-03
3.936549450180663143e+02,9.157972717026455906e-03
3.953724152139418493e+02,9.158694990394119356e-03
