3.037584519999997497e+02,2.423695430498615591e-02
3.038443489170220460e+02,2.423733826420524165e-02
3.043725846285909711e+02,2.423969947783595480e-02
3.052570409112698826e+02,2.424365299741952987e-02
3.065161351818508706e+02,2.424928114880902513e-02
3.081199826822519867e+02,2.425645034713581893e-02
3.098961766534042681e+02,2.426438993418687101e-02
3.116770829716635376e+02,2.427235058542948770e-02
3.134911245263038495e+02,2.428045935117873269e-02
3.153422509719309801e+02,2.428873388639068640e-02
3.171807372600310941e+02,2.429695192009849458e-02
3.188526568046769398e+02,2.430442540046305958e-02
3.204573016052753474e+02,2.431159816272173563e-02
3.220986579000532402e+02,2.431893502535939153e-02
3.236522557330462178e+02,2.432587960767287200e-02
3.252158538437013249e+02,2.433286889122749860e-02
3.268578052871480963e+02,2.434020841417970649e-02
3.284657747897082345e+02,2.434739603785614909e-02
3.301237079753382204e+02,2.435480699919591666e-02
3.317724766169642976e+02,2.436217699502398609e-02
3.334576246073785910e+02,2.436970960654113658e-02
3.351411575904866709e+02,2.437723499897562901e-02
3.367993417569485928e+02,2.438464708219971466e-02
3.384276431764626523e+02,2.439192558954494244e-02
3.400259043863632087e+02,2.439906981715319820e-02
3.416185405362018628e+02,2.440618890074297553e-02
3.432290865820160093e+02,2.441338804156776426e-02
3.448133946220979738e+02,2.442046989850693225e-02
3.464231097610727375e+02,2.442766532517814948e-02
3.480005406740067428e+02,2.443471644135896542e-02
3.495824449979228916e+02,2.444178755368687020e-02
3.512141978063923489e+02,2.444908148874072595e-02
3.528700900269579392e+02,2.445648332696665622e-02
3.545333530193223623e+02,2.446391811254252507e-02
3.561715272203062455e+02,2.447124075122092401e-02
3.577451920088802808e+02,2.447827503282584694e-02
3.592737703541258725e+02,2.448510777802909849e-02
3.608598158322429299e+02,2.449219740131627909e-02
3.625293061325659778e+02,2.449966002295872469e-02
3.642383780092243342e+02,2.450729957424738897e-02
3.659443933975940695e+02,2.451492546303339973e-02
3.676377499450508139e+02,2.452249476680053164e-02
3.691851332428081491e+02,2.452941157014150442e-02
3.706958256250046020e+02,2.453616436508992277e-02
3.722623270575483616e+02,2.454316662649339703e-02
3.738569130910815375e+02,2.455029442606328910e-02
3.755326392570129315e+02,2.455778492202500413e-02
3.772353009518013209e+02,2.456539581980070677e-02
3.788408155263931576e+02,2.457257246994912908e-02
3.804697678789929114e+02,2.457985388696524998e-02
3.821239144710136770e+02,2.458724792223158581e-02
3.838956957157757302e+02,2.459516778439567106e-02
3.856133607587527194e+02,2.460284574713778039e-02
3.872261572442311035e+02,2.461005494742786459e-02
3.887693073330950710e+02,2.461695282832508658e-02
